INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_create_screen.dart|1602|9|16|Statements in an if should be enclosed in a block.
INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_create_screen.dart|1634|9|30|Statements in an if should be enclosed in a block.
INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_create_screen.dart|1636|9|31|Statements in an if should be enclosed in a block.
INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_create_screen.dart|1638|9|30|Statements in an if should be enclosed in a block.
INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_create_screen.dart|1640|9|22|Statements in an if should be enclosed in a block.
INFO|LINT|USE_BUILD_CONTEXT_SYNCHRONOUSLY|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_screen.dart|514|58|3|Don't use 'BuildContext's across async gaps, guarded by an unrelated 'mounted' check.
INFO|LINT|USE_BUILD_CONTEXT_SYNCHRONOUSLY|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_screen.dart|969|58|3|Don't use 'BuildContext's across async gaps, guarded by an unrelated 'mounted' check.
INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|107|9|15|Statements in an if should be enclosed in a block.
INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|109|9|18|Statements in an if should be enclosed in a block.
INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|111|9|18|Statements in an if should be enclosed in a block.
INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|113|9|16|Statements in an if should be enclosed in a block.
INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|143|9|30|Statements in an if should be enclosed in a block.
INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|145|9|31|Statements in an if should be enclosed in a block.
INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|147|9|30|Statements in an if should be enclosed in a block.
INFO|LINT|CURLY_BRACES_IN_FLOW_CONTROL_STRUCTURES|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|149|9|22|Statements in an if should be enclosed in a block.
INFO|LINT|USE_BUILD_CONTEXT_SYNCHRONOUSLY|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|488|40|7|Don't use 'BuildContext's across async gaps, guarded by an unrelated 'mounted' check.
INFO|LINT|USE_BUILD_CONTEXT_SYNCHRONOUSLY|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|492|27|7|Don't use 'BuildContext's across async gaps, guarded by an unrelated 'mounted' check.
INFO|LINT|USE_BUILD_CONTEXT_SYNCHRONOUSLY|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|497|33|7|Don't use 'BuildContext's across async gaps, guarded by an unrelated 'mounted' check.
INFO|LINT|USE_BUILD_CONTEXT_SYNCHRONOUSLY|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|499|40|7|Don't use 'BuildContext's across async gaps, guarded by an unrelated 'mounted' check.
INFO|LINT|USE_BUILD_CONTEXT_SYNCHRONOUSLY|C:\\flutter_project\\mira\\lib\\features\\vision\\presentation\\vision_template_builder_screen.dart|502|45|7|Don't use 'BuildContext's across async gaps, guarded by an unrelated 'mounted' check.
